CMDLINE /usr/bin/python3 main.py
MEM 1719.542969 1736313459.5549
MEM 1719.542969 1736313459.6552
MEM 1719.542969 1736313459.7557
MEM 1719.542969 1736313459.8560
MEM 1719.542969 1736313459.9563
MEM 1719.542969 1736313460.0566
MEM 1869.542969 1736313460.1583
MEM 2514.417969 1736313460.2618
MEM 2911.417969 1736313460.3641
MEM 3177.292969 1736313460.4653
MEM 3567.039062 1736313460.5666
MEM 4536.664062 1736313460.6674
MEM 5065.824219 1736313460.7677
MEM 2476.511719 1736313460.8681
MEM 2366.597656 1736313460.9722
MEM 2910.472656 1736313461.0734
MEM 3078.222656 1736313461.1744
MEM 3496.332031 1736313461.2756
MEM 4444.082031 1736313461.3770
MEM 5187.414062 1736313461.4774
MEM 2646.468750 1736313461.5777
MEM 2287.515625 1736313461.6791
MEM 2806.640625 1736313461.7804
MEM 2998.390625 1736313461.8814
MEM 3389.347656 1736313461.9827
MEM 4332.722656 1736313462.0838
MEM 5237.972656 1736313462.1850
MEM 2929.921875 1736313462.2854
MEM 2117.867188 1736313462.3857
MEM 1725.281250 1736313462.4860
MEM 1740.156250 1736313462.5863
MEM 1757.031250 1736313462.6866
MEM 1758.781250 1736313462.7869
MEM 1759.406250 1736313462.8871
MEM 1774.031250 1736313462.9874
MEM 1774.031250 1736313463.0877
MEM 1774.031250 1736313463.1881
MEM 1774.031250 1736313463.2884
MEM 1774.031250 1736313463.3887
MEM 1774.031250 1736313463.4890
MEM 1936.406250 1736313463.5903
MEM 2569.281250 1736313463.6926
MEM 2966.281250 1736313463.7944
MEM 3522.781250 1736313463.8955
MEM 3893.707031 1736313463.9967
MEM 4888.832031 1736313464.0975
MEM 4288.937500 1736313464.1979
MEM 1945.054688 1736313464.2983
MEM 2569.265625 1736313464.4005
MEM 2966.265625 1736313464.5030
MEM 3107.515625 1736313464.6048
MEM 3656.218750 1736313464.7053
MEM 4068.007812 1736313464.8068
MEM 4860.757812 1736313464.9082
MEM 4749.003906 1736313465.0086
MEM 2419.238281 1736313465.1089
MEM 2442.191406 1736313465.2101
MEM 2966.316406 1736313465.3124
MEM 3189.441406 1736313465.4137
MEM 3530.480469 1736313465.5151
MEM 4229.480469 1736313465.6164
MEM 5002.605469 1736313465.7175
MEM 4043.656250 1736313465.8180
MEM 2172.500000 1736313465.9183
MEM 2172.500000 1736313466.0185
MEM 1791.289062 1736313466.1188
MEM 1792.914062 1736313466.2191
MEM 1808.664062 1736313466.3194
MEM 1810.539062 1736313466.4198
MEM 1825.164062 1736313466.5201
MEM 1825.164062 1736313466.6205
MEM 1825.164062 1736313466.7209
MEM 1825.164062 1736313466.8213
MEM 1825.164062 1736313466.9216
MEM 1825.164062 1736313467.0220
MEM 1826.289062 1736313467.1223
MEM 2164.539062 1736313467.2236
MEM 2620.164062 1736313467.3263
MEM 3017.164062 1736313467.4294
MEM 3341.039062 1736313467.5309
MEM 3749.792969 1736313467.6321
MEM 4762.167969 1736313467.7329
MEM 4734.039062 1736313467.8333
MEM 2248.273438 1736313467.9336
MEM 2575.726562 1736313468.0349
MEM 3016.976562 1736313468.1376
MEM 3326.351562 1736313468.2390
MEM 3737.476562 1736313468.3404
MEM 4713.976562 1736313468.4412
MEM 4850.316406 1736313468.5417
MEM 2342.082031 1736313468.6421
MEM 2583.410156 1736313468.7434
MEM 3017.035156 1736313468.8459
MEM 3331.910156 1736313468.9472
MEM 3728.156250 1736313469.0486
MEM 4693.531250 1736313469.1494
MEM 4926.136719 1736313469.2497
MEM 2400.136719 1736313469.3502
MEM 2223.175781 1736313469.4505
MEM 1844.214844 1736313469.5507
MEM 1844.464844 1736313469.6510
MEM 1861.214844 1736313469.7512
MEM 1863.339844 1736313469.8515
MEM 1868.839844 1736313469.9518
MEM 1878.089844 1736313470.0520
MEM 1878.089844 1736313470.1523
MEM 1878.089844 1736313470.2527
MEM 1878.089844 1736313470.3530
MEM 1878.089844 1736313470.4534
MEM 1878.089844 1736313470.5537
MEM 1949.464844 1736313470.6552
MEM 2673.089844 1736313470.7572
MEM 3069.964844 1736313470.8595
MEM 3488.214844 1736313470.9606
MEM 3877.390625 1736313471.0619
MEM 4759.140625 1736313471.1629
MEM 4851.011719 1736313471.2633
MEM 2370.183594 1736313471.3636
MEM 2612.449219 1736313471.4649
MEM 3070.074219 1736313471.5671
MEM 3360.699219 1736313471.6684
MEM 3737.472656 1736313471.7696
MEM 4657.972656 1736313471.8701
MEM 5186.875000 1736313471.9704
MEM 2674.289062 1736313472.0707
MEM 2486.031250 1736313472.1719
MEM 3024.781250 1736313472.2733
MEM 3182.781250 1736313472.3745
MEM 3508.070312 1736313472.4758
MEM 4447.820312 1736313472.5771
MEM 5376.820312 1736313472.6785
MEM 3088.269531 1736313472.7789
MEM 2276.214844 1736313472.8792
MEM 1887.628906 1736313472.9795
MEM 1898.628906 1736313473.0798
MEM 1915.503906 1736313473.1801
MEM 1917.128906 1736313473.2804
MEM 1918.003906 1736313473.3807
MEM 1932.628906 1736313473.4811
MEM 1932.628906 1736313473.5814
MEM 1932.628906 1736313473.6818
MEM 1932.628906 1736313473.7822
MEM 1932.628906 1736313473.8826
MEM 1932.628906 1736313473.9829
MEM 1933.753906 1736313474.0831
MEM 2631.253906 1736313474.1845
MEM 3125.128906 1736313474.2867
MEM 3314.003906 1736313474.3881
MEM 3674.425781 1736313474.4895
MEM 4636.550781 1736313474.5908
MEM 5431.132812 1736313474.6912
MEM 2791.367188 1736313474.7915
MEM 2515.859375 1736313474.8928
MEM 3041.984375 1736313474.9942
MEM 3185.234375 1736313475.0952
MEM 3555.644531 1736313475.1966
MEM 4483.269531 1736313475.2978
MEM 5394.644531 1736313475.3992
MEM 3318.046875 1736313475.4996
MEM 2351.828125 1736313475.6012
MEM 2903.578125 1736313475.7023
MEM 3125.078125 1736313475.8037
MEM 3697.046875 1736313475.9041
MEM 4416.585938 1736313476.0053
MEM 5376.835938 1736313476.1066
MEM 3295.035156 1736313476.2070
MEM 2331.449219 1736313476.3073
MEM 1934.488281 1736313476.4076
MEM 1960.113281 1736313476.5078
MEM 1976.988281 1736313476.6081
MEM 1978.363281 1736313476.7083
MEM 1979.613281 1736313476.8086
MEM 1994.238281 1736313476.9089
MEM 1994.238281 1736313477.0092
MEM 1994.238281 1736313477.1096
MEM 1994.238281 1736313477.2100
MEM 1994.238281 1736313477.3105
MEM 1994.238281 1736313477.4109
MEM 1995.113281 1736313477.5112
MEM 2531.738281 1736313477.6124
MEM 3095.363281 1736313477.7138
MEM 3246.363281 1736313477.8149
MEM 3601.019531 1736313477.9153
MEM 4250.261719 1736313478.0172
MEM 4859.011719 1736313478.1185
MEM 5213.972656 1736313478.2190
MEM 2637.714844 1736313478.3193
MEM 2677.324219 1736313478.4209
MEM 3185.949219 1736313478.5234
MEM 3395.949219 1736313478.6247
MEM 3763.769531 1736313478.7261
MEM 4696.144531 1736313478.8274
MEM 5489.019531 1736313478.9292
MEM 3777.882812 1736313479.0297
MEM 2142.453125 1736313479.1305
MEM 2789.078125 1736313479.2327
MEM 3186.078125 1736313479.3345
MEM 3753.328125 1736313479.4357
MEM 4130.613281 1736313479.5371
MEM 5158.863281 1736313479.6378
MEM 4377.062500 1736313479.7381
MEM 2392.257812 1736313479.8384
MEM 2392.257812 1736313479.9387
MEM 2013.046875 1736313480.0390
MEM 2014.421875 1736313480.1393
MEM 2030.296875 1736313480.2396
MEM 2032.171875 1736313480.3399
MEM 2046.921875 1736313480.4402
MEM 2046.921875 1736313480.5406
MEM 2046.921875 1736313480.6410
MEM 2046.921875 1736313480.7414
MEM 2046.921875 1736313480.8418
MEM 2046.921875 1736313480.9422
MEM 2046.921875 1736313481.0425
MEM 2047.921875 1736313481.1443
MEM 2393.421875 1736313481.2462
MEM 2841.671875 1736313481.3492
MEM 3238.546875 1736313481.4514
MEM 3629.921875 1736313481.5528
MEM 3929.054688 1736313481.6543
MEM 4777.429688 1736313481.7557
MEM 5563.804688 1736313481.8568
MEM 3729.605469 1736313481.9572
MEM 2118.863281 1736313482.0582
MEM 2819.613281 1736313482.1587
MEM 3158.488281 1736313482.2601
MEM 3238.988281 1736313482.3621
MEM 3827.613281 1736313482.4633
MEM 3804.957031 1736313482.5646
MEM 4513.207031 1736313482.6659
MEM 5377.332031 1736313482.7672
MEM 3998.945312 1736313482.8676
MEM 2200.765625 1736313482.9685
MEM 2841.765625 1736313483.0710
MEM 3238.765625 1736313483.1734
MEM 3598.515625 1736313483.2748
MEM 3880.613281 1736313483.3763
MEM 4652.863281 1736313483.4776
MEM 5501.238281 1736313483.5792
MEM 3408.593750 1736313483.6796
MEM 2445.007812 1736313483.7799
MEM 2048.117188 1736313483.8802
MEM 2060.492188 1736313483.9805
MEM 2077.242188 1736313484.0807
MEM 2079.492188 1736313484.1810
MEM 2079.492188 1736313484.2814
MEM 2094.242188 1736313484.3817
MEM 2094.242188 1736313484.4820
MEM 2094.242188 1736313484.5823
MEM 2094.242188 1736313484.6827
MEM 2094.242188 1736313484.7830
MEM 2094.242188 1736313484.8833
MEM 2094.492188 1736313484.9836
MEM 2434.617188 1736313485.0845
MEM 2968.742188 1736313485.1858
MEM 3286.117188 1736313485.2875
MEM 4040.992188 1736313485.3886
MEM 4428.128906 1736313485.4900
MEM 5387.128906 1736313485.5913
MEM 4032.367188 1736313485.6916
MEM 2272.437500 1736313485.7926
MEM 2889.187500 1736313485.8950
MEM 3286.187500 1736313485.9964
MEM 3823.187500 1736313486.0975
MEM 4210.449219 1736313486.1987
MEM 5204.324219 1736313486.2995
MEM 4608.929688 1736313486.3998
MEM 2151.398438 1736313486.5001
MEM 2889.382812 1736313486.6023
MEM 3286.382812 1736313486.7044
MEM 3655.382812 1736313486.8059
MEM 4034.269531 1736313486.9073
MEM 4980.394531 1736313487.0081
MEM 5139.015625 1736313487.1085
MEM 2641.250000 1736313487.2088
MEM 2492.289062 1736313487.3091
MEM 2115.078125 1736313487.4094
MEM 2115.328125 1736313487.5096
MEM 2132.078125 1736313487.6100
MEM 2134.203125 1736313487.7103
MEM 2134.453125 1736313487.8106
MEM 2149.078125 1736313487.9110
MEM 2149.078125 1736313488.0113
MEM 2149.078125 1736313488.1117
MEM 2149.078125 1736313488.2121
MEM 2149.078125 1736313488.3124
MEM 2149.078125 1736313488.4130
MEM 2149.078125 1736313488.5133
MEM 2349.453125 1736313488.6146
MEM 2944.203125 1736313488.7172
MEM 3341.078125 1736313488.8192
MEM 3981.078125 1736313488.9203
MEM 4413.710938 1736313489.0219
MEM 5421.460938 1736313489.1232
MEM 4045.199219 1736313489.2236
MEM 2380.769531 1736313489.3246
MEM 2944.269531 1736313489.4270
MEM 3341.019531 1736313489.5295
MEM 3825.644531 1736313489.6308
MEM 4250.816406 1736313489.7319
MEM 5161.066406 1736313489.8330
MEM 5692.066406 1736313489.9348
MEM 3708.218750 1736313490.0352
MEM 2303.625000 1736313490.1367
MEM 2931.125000 1736313490.2384
MEM 3209.625000 1736313490.3402
MEM 3341.000000 1736313490.4422
MEM 3735.250000 1736313490.5430
MEM 3856.640625 1736313490.6442
MEM 4538.640625 1736313490.7454
MEM 5167.765625 1736313490.8468
MEM 5652.265625 1736313490.9479
MEM 3865.003906 1736313491.0483
MEM 2547.160156 1736313491.1487
MEM 2547.160156 1736313491.2490
MEM 2165.574219 1736313491.3493
MEM 2169.949219 1736313491.4496
MEM 2182.949219 1736313491.5500
MEM 2185.074219 1736313491.6503
MEM 2199.824219 1736313491.7506
MEM 2199.824219 1736313491.8510
MEM 2199.824219 1736313491.9515
MEM 2199.824219 1736313492.0519
MEM 2199.824219 1736313492.1523
MEM 2199.824219 1736313492.2527
MEM 2199.824219 1736313492.3531
MEM 2199.824219 1736313492.4535
MEM 2200.699219 1736313492.5538
MEM 2701.699219 1736313492.6546
MEM 3255.324219 1736313492.7559
MEM 3442.574219 1736313492.8570
MEM 3788.558594 1736313492.9574
MEM 4774.183594 1736313493.0586
MEM 5725.933594 1736313493.1598
MEM 3391.867188 1736313493.2602
MEM 2687.984375 1736313493.3612
MEM 3150.359375 1736313493.4625
MEM 3391.734375 1736313493.5641
MEM 3902.109375 1736313493.6658
MEM 4027.476562 1736313493.7674
MEM 4784.226562 1736313493.8690
MEM 5494.851562 1736313493.9699
MEM 4448.800781 1736313494.0702
MEM 2522.230469 1736313494.1706
MEM 2847.785156 1736313494.2725
MEM 3204.410156 1736313494.3738
MEM 3391.660156 1736313494.4757
MEM 3878.660156 1736313494.5768
MEM 4003.457031 1736313494.6787
MEM 4738.957031 1736313494.7802
MEM 5514.582031 1736313494.8816
MEM 4582.906250 1736313494.9820
MEM 2616.234375 1736313495.0824
MEM 2598.101562 1736313495.1828
MEM 2219.765625 1736313495.2831
MEM 2219.765625 1736313495.3833
MEM 2236.390625 1736313495.4838
MEM 2237.390625 1736313495.5842
MEM 2238.890625 1736313495.6845
MEM 2253.515625 1736313495.7848
MEM 2253.515625 1736313495.8851
MEM 2253.515625 1736313495.9856
MEM 2253.515625 1736313496.0863
MEM 2253.515625 1736313496.1866
MEM 2253.515625 1736313496.2870
MEM 2253.515625 1736313496.3873
MEM 2253.515625 1736313496.4877
MEM 2253.515625 1736313496.5881
MEM 2254.765625 1736313496.6886
MEM 3027.640625 1736313496.7898
MEM 3445.390625 1736313496.8920
MEM 3660.765625 1736313496.9933
MEM 4010.253906 1736313497.0946
MEM 4923.378906 1736313497.1959
MEM 5804.128906 1736313497.2975
MEM 3539.421875 1736313497.3979
MEM 2618.015625 1736313497.4994
MEM 3048.390625 1736313497.6001
MEM 3445.390625 1736313497.7018
MEM 4024.515625 1736313497.8033
MEM 4381.625000 1736313497.9045
MEM 5374.625000 1736313498.0055
MEM 4768.386719 1736313498.1059
MEM 2453.800781 1736313498.2062
MEM 3044.214844 1736313498.3066
MEM 3445.339844 1736313498.4090
MEM 3690.589844 1736313498.5104
MEM 4038.820312 1736313498.6117
MEM 4922.695312 1736313498.7130
MEM 5764.695312 1736313498.8146
MEM 3691.066406 1736313498.9151
MEM 2651.714844 1736313499.0155
MEM 2254.878906 1736313499.1158
MEM 2275.253906 1736313499.2163
MEM 2286.003906 1736313499.3166
MEM 2292.503906 1736313499.4170
MEM 2294.378906 1736313499.5172
MEM 2309.003906 1736313499.6176
MEM 2309.003906 1736313499.7181
MEM 2309.003906 1736313499.8184
MEM 2309.003906 1736313499.9188
MEM 2309.003906 1736313500.0191
MEM 2309.003906 1736313500.1194
MEM 2309.003906 1736313500.2197
MEM 2309.003906 1736313500.3202
MEM 2309.003906 1736313500.4205
MEM 2310.128906 1736313500.5214
MEM 2595.003906 1736313500.6239
MEM 3104.128906 1736313500.7262
MEM 3501.128906 1736313500.8285
MEM 3579.378906 1736313500.9300
MEM 4219.406250 1736313501.0304
MEM 4542.585938 1736313501.1315
MEM 5348.585938 1736313501.2327
MEM 5642.867188 1736313501.3331
MEM 3668.062500 1736313501.4335
MEM 2547.843750 1736313501.5349
MEM 3102.593750 1736313501.6366
MEM 3363.593750 1736313501.7381
MEM 3500.968750 1736313501.8394
MEM 4018.218750 1736313501.9410
MEM 4182.035156 1736313502.0425
MEM 4859.535156 1736313502.1470
MEM 5570.535156 1736313502.2480
MEM 4937.253906 1736313502.3484
MEM 3159.996094 1736313502.4491
MEM 2755.933594 1736313502.5506
MEM 3225.058594 1736313502.6518
MEM 3500.933594 1736313502.7537
MEM 4054.308594 1736313502.8549
MEM 4308.015625 1736313502.9561
MEM 5058.515625 1736313503.0576
MEM 5859.390625 1736313503.1590
MEM 3273.660156 1736313503.2593
MEM 2707.035156 1736313503.3596
MEM 2328.949219 1736313503.4601
MEM 2329.074219 1736313503.5604
MEM 2346.074219 1736313503.6607
MEM 2347.074219 1736313503.7610
MEM 2348.574219 1736313503.8613
MEM 2363.324219 1736313503.9616
MEM 2363.324219 1736313504.0619
MEM 2363.324219 1736313504.1622
MEM 2363.324219 1736313504.2625
MEM 2363.324219 1736313504.3631
MEM 2363.324219 1736313504.4636
MEM 2363.324219 1736313504.5641
MEM 2363.324219 1736313504.6645
MEM 2364.449219 1736313504.7648
MEM 2858.574219 1736313504.8661
MEM 3347.199219 1736313504.9674
MEM 3555.449219 1736313505.0697
MEM 4227.199219 1736313505.1710
MEM 4468.007812 1736313505.2728
MEM 5047.507812 1736313505.3747
MEM 5702.007812 1736313505.4772
MEM 4632.933594 1736313505.5776
MEM 2817.792969 1736313505.6781
MEM 2867.066406 1736313505.7799
MEM 3158.441406 1736313505.8826
MEM 3555.441406 1736313505.9852
MEM 3907.066406 1736313506.0866
MEM 4254.675781 1736313506.1879
MEM 5137.050781 1736313506.2883
MEM 5894.425781 1736313506.3897
MEM 4046.351562 1736313506.4903
MEM 2530.859375 1736313506.5912
MEM 3158.734375 1736313506.6933
MEM 3555.734375 1736313506.7960
MEM 3739.109375 1736313506.8979
MEM 4017.808594 1736313506.9992
MEM 4869.933594 1736313507.1008
MEM 5759.808594 1736313507.2021
MEM 4229.546875 1736313507.3025
MEM 2761.703125 1736313507.4028
MEM 2761.703125 1736313507.5031
MEM 2383.867188 1736313507.6039
MEM 2384.742188 1736313507.7042
MEM 2401.117188 1736313507.8045
MEM 2403.117188 1736313507.9048
MEM 2403.242188 1736313508.0051
MEM 2417.867188 1736313508.1054
MEM 2417.867188 1736313508.2057
MEM 2417.867188 1736313508.3061
MEM 2417.867188 1736313508.4065
MEM 2417.867188 1736313508.5068
MEM 2417.867188 1736313508.6071
MEM 2417.867188 1736313508.7074
MEM 2417.867188 1736313508.8077
MEM 2538.992188 1736313508.9090
MEM 3212.867188 1736313509.0106
MEM 3603.617188 1736313509.1111
MEM 3692.992188 1736313509.2123
MEM 4252.312500 1736313509.3129
MEM 4747.007812 1736313509.4146
MEM 5648.132812 1736313509.5159
MEM 4649.472656 1736313509.6163
MEM 2497.613281 1736313509.7177
MEM 3213.113281 1736313509.8203
MEM 3609.988281 1736313509.9226
MEM 3670.613281 1736313510.0239
MEM 4396.863281 1736313510.1248
MEM 4540.398438 1736313510.2268
MEM 5231.648438 1736313510.3278
MEM 5958.523438 1736313510.4287
MEM 3572.082031 1736313510.5291
MEM 2969.207031 1736313510.6304
MEM 3525.082031 1736313510.7315
MEM 3627.707031 1736313510.8326
MEM 4019.343750 1736313510.9336
MEM 4981.218750 1736313511.0349
MEM 5899.968750 1736313511.1361
MEM 3628.292969 1736313511.2364
MEM 2816.246094 1736313511.3368
MEM 2429.285156 1736313511.4371
MEM 2440.285156 1736313511.5373
MEM 2457.035156 1736313511.6376
MEM 2458.035156 1736313511.7379
MEM 2459.535156 1736313511.8381
MEM 2474.160156 1736313511.9384
MEM 2474.160156 1736313512.0388
MEM 2474.160156 1736313512.1392
MEM 2474.160156 1736313512.2395
MEM 2474.160156 1736313512.3399
MEM 2474.160156 1736313512.4402
MEM 2474.160156 1736313512.5405
MEM 2474.160156 1736313512.6408
MEM 2721.910156 1736313512.7424
MEM 3269.410156 1736313512.8451
MEM 3666.410156 1736313512.9468
MEM 4187.035156 1736313513.0480
MEM 4558.835938 1736313513.1498
MEM 5567.710938 1736313513.2505
MEM 5078.121094 1736313513.3508
MEM 2569.292969 1736313513.4512
MEM 3269.269531 1736313513.5527
MEM 3666.144531 1736313513.6550
MEM 4073.769531 1736313513.7561
MEM 4424.054688 1736313513.8575
MEM 5390.179688 1736313513.9583
MEM 5263.175781 1736313514.0589
MEM 2607.269531 1736313514.1592
MEM 3269.113281 1736313514.2615
MEM 3666.113281 1736313514.3637
MEM 4091.363281 1736313514.4650
MEM 4415.976562 1736313514.5661
MEM 5366.351562 1736313514.6668
MEM 5423.550781 1736313514.7671
MEM 2890.253906 1736313514.8675
MEM 2872.121094 1736313514.9677
MEM 2496.535156 1736313515.0680
MEM 2497.035156 1736313515.1683
MEM 2513.660156 1736313515.2686
MEM 2515.785156 1736313515.3689
MEM 2515.785156 1736313515.4692
MEM 2530.535156 1736313515.5695
MEM 2530.535156 1736313515.6700
MEM 2530.535156 1736313515.7703
MEM 2530.535156 1736313515.8707
MEM 2530.535156 1736313515.9713
MEM 2530.535156 1736313516.0716
MEM 2530.535156 1736313516.1719
MEM 2530.535156 1736313516.2722
MEM 2531.660156 1736313516.3726
MEM 3164.785156 1736313516.4739
MEM 3623.285156 1736313516.5757
MEM 3722.660156 1736313516.6781
MEM 4237.660156 1736313516.7793
MEM 4502.683594 1736313516.8805
MEM 5360.808594 1736313516.9816
MEM 5877.125000 1736313517.0820
MEM 3309.695312 1736313517.1825
MEM 3072.773438 1736313517.2839
MEM 3472.273438 1736313517.3859
MEM 3722.773438 1736313517.4880
MEM 4159.523438 1736313517.5895
MEM 4364.519531 1736313517.6913
MEM 5035.894531 1736313517.7930
MEM 5858.644531 1736313517.8945
MEM 4512.507812 1736313517.9950
MEM 3113.625000 1736313518.0953
MEM 3008.453125 1736313518.1971
MEM 3325.828125 1736313518.3010
MEM 3722.828125 1736313518.4049
MEM 3964.703125 1736313518.5065
MEM 4403.222656 1736313518.6071
MEM 4565.660156 1736313518.7088
MEM 5245.160156 1736313518.8102
MEM 5906.160156 1736313518.9119
MEM 5442.476562 1736313519.0124
MEM 3892.515625 1736313519.1128
MEM 2928.929688 1736313519.2131
MEM 2701.632812 1736313519.3134
MEM 2549.968750 1736313519.4138
MEM 2550.968750 1736313519.5142
MEM 2566.843750 1736313519.6149
MEM 2567.468750 1736313519.7153
MEM 2569.093750 1736313519.8156
MEM 2583.843750 1736313519.9160
MEM 2583.843750 1736313520.0163
MEM 2583.843750 1736313520.1167
MEM 2583.843750 1736313520.2171
MEM 2583.843750 1736313520.3174
MEM 2583.843750 1736313520.4178
MEM 2583.843750 1736313520.5182
MEM 2583.843750 1736313520.6186
MEM 2584.843750 1736313520.7189
MEM 3170.343750 1736313520.8202
MEM 3634.968750 1736313520.9220
MEM 3775.843750 1736313521.0240
MEM 4145.843750 1736313521.1258
MEM 4236.496094 1736313521.2277
MEM 4843.121094 1736313521.3295
MEM 5459.621094 1736313521.4306
MEM 6043.371094 1736313521.5323
MEM 4463.894531 1736313521.6330
MEM 2647.714844 1736313521.7344
MEM 3237.839844 1736313521.8364
MEM 3555.214844 1736313521.9379
MEM 3775.714844 1736313522.0394
MEM 4352.339844 1736313522.1407
MEM 4443.843750 1736313522.2425
MEM 5356.218750 1736313522.3437
MEM 5903.613281 1736313522.4441
MEM 3314.886719 1736313522.5444
MEM 3230.214844 1736313522.6457
MEM 3739.464844 1736313522.7469
MEM 3887.339844 1736313522.8481
MEM 4562.964844 1736313522.9493
MEM 4652.328125 1736313523.0510
MEM 5258.703125 1736313523.1530
MEM 5903.578125 1736313523.2549
MEM 5325.937500 1736313523.3554
MEM 3317.015625 1736313523.4558
MEM 2982.054688 1736313523.5561
MEM 2585.093750 1736313523.6565
MEM 2606.843750 1736313523.7568
MEM 2623.343750 1736313523.8571
MEM 2624.343750 1736313523.9574
MEM 2626.218750 1736313524.0577
MEM 2640.843750 1736313524.1580
MEM 2640.843750 1736313524.2584
MEM 2640.843750 1736313524.3588
MEM 2640.843750 1736313524.4592
MEM 2640.843750 1736313524.5596
MEM 2640.843750 1736313524.6600
MEM 2640.843750 1736313524.7603
MEM 2640.843750 1736313524.8606
MEM 2641.968750 1736313524.9611
MEM 3017.468750 1736313525.0629
MEM 3435.843750 1736313525.1658
MEM 3832.843750 1736313525.2688
MEM 3832.843750 1736313525.3705
MEM 4420.718750 1736313525.4722
MEM 4526.351562 1736313525.5742
MEM 5124.351562 1736313525.6761
MEM 5759.976562 1736313525.7771
MEM 6062.777344 1736313525.8776
MEM 3529.480469 1736313525.9781
MEM 3275.660156 1736313526.0794
MEM 3831.285156 1736313526.1803
MEM 3997.285156 1736313526.2814
MEM 4395.460938 1736313526.3827
MEM 5369.710938 1736313526.4840
MEM 5949.238281 1736313526.5844
MEM 3355.691406 1736313526.6847
MEM 3319.769531 1736313526.7859
MEM 3832.519531 1736313526.8884
MEM 3832.519531 1736313526.9904
MEM 4378.519531 1736313527.0922
MEM 4474.738281 1736313527.1940
MEM 5083.363281 1736313527.2958
MEM 5747.113281 1736313527.3972
MEM 6110.507812 1736313527.4978
MEM 3964.523438 1736313527.5982
MEM 3038.820312 1736313527.6986
MEM 2773.640625 1736313527.7989
MEM 2661.984375 1736313527.8992
MEM 2662.484375 1736313527.9995
MEM 2679.234375 1736313528.0998
MEM 2681.359375 1736313528.2001
MEM 2681.484375 1736313528.3004
MEM 2696.234375 1736313528.4006
MEM 2696.234375 1736313528.5010
MEM 2696.234375 1736313528.6013
MEM 2696.234375 1736313528.7017
MEM 2696.234375 1736313528.8020
MEM 2696.234375 1736313528.9024
MEM 2696.234375 1736313529.0027
MEM 2696.234375 1736313529.1030
MEM 3010.859375 1736313529.2043
MEM 3561.734375 1736313529.3055
MEM 3888.234375 1736313529.4074
MEM 4681.859375 1736313529.5081
MEM 5111.976562 1736313529.6093
MEM 6067.351562 1736313529.7105
MEM 4248.062500 1736313529.8109
MEM 3081.476562 1736313529.9121
MEM 3644.601562 1736313530.0136
MEM 3888.851562 1736313530.1153
MEM 4417.648438 1736313530.2157
MEM 5191.242188 1736313530.3168
MEM 5929.242188 1736313530.4185
MEM 5697.738281 1736313530.5191
MEM 3231.972656 1736313530.6194
MEM 3437.550781 1736313530.7206
MEM 3888.800781 1736313530.8228
MEM 4162.675781 1736313530.9242
MEM 4554.449219 1736313531.0256
MEM 5556.949219 1736313531.1263
MEM 5760.046875 1736313531.2267
MEM 3188.867188 1736313531.3272
MEM 3094.968750 1736313531.4275
MEM 2720.132812 1736313531.5278
MEM 2720.382812 1736313531.6281
MEM 2737.257812 1736313531.7283
MEM 2739.507812 1736313531.8286
MEM 2739.632812 1736313531.9290
MEM 2754.382812 1736313532.0292
MEM 2754.382812 1736313532.1295
MEM 2754.382812 1736313532.2300
MEM 2754.382812 1736313532.3305
MEM 2754.382812 1736313532.4308
MEM 2754.382812 1736313532.5312
MEM 2754.382812 1736313532.6315
MEM 2754.382812 1736313532.7318
MEM 3006.757812 1736313532.8336
MEM 3549.382812 1736313532.9359
MEM 3946.382812 1736313533.0376
MEM 4659.257812 1736313533.1387
MEM 5100.695312 1736313533.2399
MEM 6064.195312 1736313533.3413
MEM 4566.308594 1736313533.4419
MEM 3045.378906 1736313533.5428
MEM 3616.253906 1736313533.6440
MEM 3946.253906 1736313533.7455
MEM 4739.878906 1736313533.8460
MEM 5152.914062 1736313533.9471
MEM 6135.414062 1736313534.0484
MEM 4315.316406 1736313534.1488
MEM 3038.222656 1736313534.2506
MEM 3549.222656 1736313534.3533
MEM 3941.472656 1736313534.4545
MEM 4118.847656 1736313534.5556
MEM 4541.921875 1736313534.6569
MEM 5438.296875 1736313534.7582
MEM 6292.046875 1736313534.8596
MEM 4305.441406 1736313534.9600
MEM 3152.441406 1736313535.0604
MEM 3114.558594 1736313535.1606
MEM 2774.105469 1736313535.2610
MEM 2775.105469 1736313535.3612
MEM 2791.355469 1736313535.4615
MEM 2793.230469 1736313535.5618
MEM 2807.980469 1736313535.6620
MEM 2807.980469 1736313535.7623
MEM 2807.980469 1736313535.8627
MEM 2807.980469 1736313535.9633
MEM 2807.980469 1736313536.0638
MEM 2807.980469 1736313536.1642
MEM 2807.980469 1736313536.2646
MEM 2807.980469 1736313536.3650
MEM 2807.980469 1736313536.4653
MEM 2808.980469 1736313536.5657
MEM 3201.230469 1736313536.6662
MEM 3688.730469 1736313536.7674
MEM 3999.730469 1736313536.8693
MEM 4538.230469 1736313536.9705
MEM 4919.195312 1736313537.0718
MEM 5833.195312 1736313537.1734
MEM 5653.066406 1736313537.2740
MEM 3130.574219 1736313537.3744
MEM 3586.378906 1736313537.4755
MEM 4000.003906 1736313537.5778
MEM 4210.878906 1736313537.6792
MEM 4567.472656 1736313537.7806
